Compound_ID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
Com_2_pos,9787743261,2036062312,1232430199,4644910959,10150473623,1929980627,11323829964,23718855673,48286714104,34621024577,45086080416,15651486771,21601445001,8507470534,21206646839,20405455333,438342211.4,171152053.7,64381782.91,52472523.45,15346963.79,17905039.3,2001862.42,319073808.7,22254150.28,3670806.496,5364344.396,6144008.428,3095330.149,3489270.024,838537.1401,3627060.6
Com_3_pos,2791469104,36726309710,65537522657,2440936993,4119881546,1242011097,1298841720,11573025688,84501857659,1.25E+11,30244470067,23430422632,13328520826,7964489499,44239432506,20647525080,38315225577,3128075041,4522210007,2985825182,1264641801,58070910987,1.29E+11,377329569.7,1.13E+11,1.20E+11,1.38E+11,87929944533,73340951806,87947101533,60875906134,1.05E+11
Com_14_pos,422588645.7,4980371845,3405588588,680304643.7,717836753.1,303170914,275382169.8,1934967619,25003384165,3991339174,1057173181,4437879255,1728808955,1659574222,19161183814,4267689805,3644846535,532238492.5,618478271.1,354207428.8,220509296.8,1669178118,7334105759,56447007.25,34772242735,19731502230,55563392703,20360765773,37628760950,18836936487,14554153461,25481662153
Com_49_pos,152801339.4,58075390.89,47145039.67,107979673.5,183487471.2,77211563.25,83399763.64,217932074.7,1815572366,597257254.7,147388199.7,201453565.3,387991526.2,264483607.8,2629683320,463961279.1,12684255.02,4394712.986,10015643.06,7593735.177,6216062.127,7777568.417,5298224.347,5875812.696,3633349.738,3256051.21,2292547.818,3037625.15,10653719.9,473271.8041,7437316.73,2550343.186
Com_55_pos,38647325.58,22948581.39,15350932,18257290.76,57799251.33,17446917.17,176108062.4,184383022.2,3522123850,674879921.5,199260682.6,99458127.56,446882031.9,50460492.72,2948526919,555377688,17101883.08,9524368.232,7143378.874,5445127.772,9385934.847,7582850.935,6466676.417,13489735.21,5225360.971,5073695.624,3293866.346,10048694.05,4471270.766,6388500.138,7657534.965,4295800.535
Com_56_pos,1637307310,1673492665,1350503818,2532953827,1653417462,1713337487,450403912.4,1121061504,405772944.3,214179488.8,1493692623,218228619.4,1413640145,1139802101,385333415.1,1884861050,17240060502,23018687415,22094119948,23222240293,26482615800,21089723160,14435722216,23229993390,12575361089,6360048853,9693253939,10505409633,7641439723,2937792505,8479705813,5305722360
Com_61_pos,306336518.6,2963007645,6471391618,170651512.5,280788663.1,95837218.66,143675545,799306844.3,8647118978,13394410175,2739924395,1944308280,1319180978,532074803.3,8618230173,1904856051,4560442530,440086331.1,298083208.3,447879458.8,89195598,5092614405,13526774099,36834131.08,12589922268,7362100788,13733542877,10877105333,10096796652,7062681577,5315281145,9848627145
Com_69_pos,1124105728,887152524,925103913,475992949.8,440918843.5,718729015.2,327224923.4,609660577.7,270562434.6,460747135.2,3263941126,2718096250,680867718.2,828756017.2,776388875.8,3818822066,7062431.692,9170638.79,10905055.54,6334951.169,6045236.842,10572268.23,5982609.237,5199463.585,6118407.467,6085782.893,5406726.653,3171695.221,3527836.1,3228937.233,2110385.436,2858452.671
Com_72_pos,1125067.681,1804659.37,2121797.31,1088161.718,3618829.7,1581082.802,10317691.97,1297703.842,1387098632,600551713.1,11946678.11,1670563.016,3515672.819,1310865.597,7601615777,12489432.14,33177947.21,9461971.865,6944788.969,21850878.09,36475432.77,30550557.87,28902793.78,26541326.92,14805625.32,5878028.45,143501030.7,14067347.65,35435266.27,73253092.56,23684299.95,932192991.5
Com_84_pos,5767263974,3632692660,3221665509,6915434087,2036870712,11833705612,424676626.6,5860853959,486142496.8,338942578.1,250929226.6,3227357322,5478907593,3249107747,1186517879,576197645.7,854222332,930991615.7,1041030597,1190414751,267167771.8,262895751.1,646561884.6,1764664103,454659459,262724059.7,505571292.8,534295610.9,300259099,389229102.7,1262625200,686224154.1
Com_85_pos,2065721356,1637593785,1618180967,3830628746,984834409,4952604943,424866156.7,4943263063,1609853371,1570597307,771827817.5,1290193127,1664973177,933936948.6,6907765058,1237966866,1095721897,1010372979,1545522614,1299186825,901241849.1,736601559.3,1016700726,2673332632,797313449,776299505.6,957509096.2,718772086.6,407154144.3,2621747594,3831509119,1353200067
Com_86_pos,67887745.24,291387964.6,245486428.3,194262012.5,186275438.3,369853943.9,4121912874,182231419.5,2859036851,804903968.9,561117359.7,46322585.96,362950098.8,70864987.76,6781855587,957719625.9,922464206.5,2489650689,466098070,840093549.2,1428505699,792578295.4,328625354.8,1475481098,335610490.8,341297562.3,377162657.3,811519854.8,191576735.8,637136283.5,533351145.3,402271070.3
Com_103_pos,2763339894,15258381831,8116864826,967395840.4,5417829048,2299760670,9125738078,485764388.6,1779430912,4796367240,1605030647,1401715582,2242267012,4750035451,2761452263,7549389016,470271565.9,810631638.5,47730928.67,57287110.47,2276246542,557045664.6,138463519.9,766938886.7,548609478.4,243011807.7,32380127.87,63175404.4,76390945.18,128974787.6,42553338.38,390505555.1
Com_147_pos,60124188.94,744388157.4,1357438007,32803354.23,64543464.59,24445990.95,43512931.26,244211070.3,2544389987,6091050806,579224840.4,635682111,458369588.4,144249199.3,3422701090,554182398.3,2238142277,120900590.7,116119585.9,155068312.8,21728757.7,1495584178,7467758569,10353471.46,3657445475,5227359903,3513846438,5103798873,3150731080,4204166614,1979924814,4552527905
Com_197_pos,1120058549,7795509584,4991009148,353736124.9,3064950347,536741172,5247864825,161519813.5,515823232.1,2391325953,957282577.5,639953156.6,781528674.8,2010788869,1049031958,5780528567,210897631.8,217841385.4,59322785.33,102669809.8,1396678494,232267707.1,89177573.78,279916450.6,202083122.8,143189847.3,60762139.29,69243161.08,63800998.55,41251497.48,39728527.76,179197988.9
Com_205_pos,2219871155,3937110467,4373771428,1316957086,2263655650,2655060698,170487450.3,995031723.7,1261728821,2152614223,724594644.7,1647611116,729505316.3,971328072.9,2999949100,741995994.4,6734686315,3690684082,2303333926,5965845933,4771864450,3744353327,2803500300,4853187719,2858641706,852715227.9,505851029.3,2616611853,1826917134,2281897727,3806273366,1195123074
Com_235_pos,53910936.32,72683598.51,83464818.99,184083964.5,22704366.75,69952155.04,561443630.8,142917181.3,796907087.8,1426625781,73982717.22,89137186.99,208947358.8,34017325.47,2562849915,835303186.6,75012655.16,178903895.3,47192823.9,66851887.7,214852486.8,2993630933,89101558.37,2455886623,58845153.16,17465960.55,47740180.64,64633574.86,14105325.67,2282203197,1604537664,72297797.47
Com_236_pos,53910936.32,90298398.65,83464818.99,184083964.5,22704366.75,69952155.04,561443630.8,142917181.3,796907087.8,1426625781,73982717.22,89137186.99,208947358.8,34017325.47,2562849915,835303186.6,75012655.16,178903895.3,47192823.9,66851887.7,214852486.8,2993630933,89101558.37,2455886623,58845153.16,17465960.55,47740180.64,64633574.86,14105325.67,2282203197,1604537664,72297797.47
Com_245_pos,1963288350,1233611447,1161003515,2379682412,690280460.9,4090480133,238446414,2047648237,171283608,142362321.5,107809825.9,989801686.6,1738001076,1022013619,385394234.3,270084070.1,212945913.3,353665255.2,372615633.9,338485764.5,105654767.8,122520658.3,167839892.3,622940738.7,139714309.4,131754156.8,162474636.8,137087380.9,119512835.5,134770619.4,1575078182,212197031.7
Com_251_pos,10743527.49,35845764.62,24742551.41,7945821.716,9979496.388,21232712.55,25994134.67,14032539.32,9938646.053,14108736.08,11753644.82,7944693.476,8347899.919,7600210.868,10944046.82,12276902.82,52684391.94,193890360.4,122601806.6,304423034.1,321949001.7,360923287.9,246897148.5,882732211.9,2035458673,1200434547,1202999743,5166849081,1166197508,29761116.15,1141867199,65030456.69
Com_275_pos,540608964.8,447288515.3,235330499.9,807009574.8,274261845.8,2117025217,11770338.54,913123934.1,92374937.78,47510169.52,754745802.9,1089952016,2374419033,467674714.7,82473694.04,103213515.6,16591723.85,17860248.5,49431219.25,21967580.16,13799707.23,7567199.518,17718334.07,41866284.7,7119995.141,9867967.751,9339550.203,50446243.07,7672477.477,4744729.768,71961819.13,26646600.71
Com_302_pos,100665237.5,104620192.1,168473316.9,179811570.8,442328047.8,206738436.2,578211076.9,317944595.6,360158502.3,723959649.6,390340889.8,676226905,342539645.3,503011450.7,1112621344,50132152.94,276499843.4,318462824.7,154974742,162224337.7,374027213.2,506131567.2,301663178.2,511155986.5,160202783.8,74884033.7,134281454.6,364534519.9,135590389.4,401485861.3,471008025.1,154680819.3
Com_343_pos,119615655.4,38182993.32,34943251.48,56209691.77,6470357.781,258334854,274176662.1,56229473.58,72665647.76,81163782.41,56242961.56,559406542.4,64981440.33,12582237.99,166674253.8,661112053.4,18243066.42,20838745.53,16844756.71,12980735.8,13486756.92,17320799.31,26982774.01,24432408.63,14284741.09,6871303.766,2617977.723,10591093.78,8235694.239,3387107.149,10936632.49,7583718.891
Com_385_pos,118573597.7,171103717,142425733,143536583,81364386.57,268363227.2,71740353.08,109368663.8,1014133898,298325595.1,29290705.99,86226693.82,60536278.5,140625043.3,1010687590,87824226.42,210396692.3,68095167.31,48449909.65,96032424.56,424317376.5,61083893.62,149826617.8,227858316.9,159490045.1,419686023.7,105443835.2,44557289.52,631881570.6,568875877.3,278327558.9,3030627638
Com_387_pos,965381339.6,332021590.4,139635390.7,698656750,222028454.5,735029528.8,899597942.5,652810583,861564763.9,716027496.2,685224226.6,1231536529,597911528.8,268521239.7,1561301696,821900706.8,654165827.7,701327830.4,425335924.5,354559064.6,709203961.1,406581360.5,571972294.2,518840916.2,243095106.9,221321352.3,322258254.7,752170035,90437989.4,206407412.2,239925280.4,356464062.5
Com_487_pos,97494674.26,55720011.25,53272296.39,35296395.1,18502021.83,90262166.59,698578024.3,86731344.94,19670270.5,16484109.91,1345251984,294594220.7,77792997.14,18825241.19,31638582.04,152477919.7,5649864.445,7648411.911,12197217.46,13104496.31,9185705.092,7051679.044,4001580.558,9118590.605,5726719.629,25692463.4,3172126.001,11676287.61,15437915.51,10708704.21,5573843.196,1200158.098
Com_510_pos,90255737.47,54995072.13,51424109.6,126530032,37758492.69,142769025.2,2338796229,154456846.7,100734256.9,189147587.2,64539677.07,74808717.43,125515956.9,46530201.82,1109378423,459460700.2,43050726.41,86985612.32,65681553.55,87079289.45,115427611.9,87055812.68,67396282.24,90382305.68,90983380.39,99334690.03,91406401.63,368039582.8,65113948.76,28880199.71,155151426.2,29735127.83
Com_526_pos,9501158.815,14983340.47,19113223.4,5483707.884,10171311.39,12194004.64,2153973509,11530209.93,12367422.61,23426121.08,139356235.1,23117352.42,23027678.15,6969237.117,115779846.7,129018139.2,30893087.75,57037039.31,38123323.44,52876183.49,52471257.16,57213319.73,44934999.76,100887734.5,215896834.4,66841750.88,149254505.8,1015839168,67451635.13,16961269.03,102176319.8,23672893.58
Com_635_pos,30203591.7,37776245.06,38227168.49,22823925.82,20004208.39,47687190.39,71113096.25,25356417.63,601247503.5,171060029.1,11207995.38,20482183.63,12180917.06,20473326.57,742290068.2,37847388.75,99017220.37,27303207.23,19151165.67,11647865.41,167106880.7,30499195.74,53052134.22,97984785.38,65121755.73,287667424.4,65154104.41,30669545.62,293998478.3,341694564.8,120900103,1597930629
Com_646_pos,25648093.19,155857059.3,429924759.2,7900295.495,19242720.74,6666253.307,24358684.38,73772897.52,497857766.8,1569087592,112228528.7,177159799,145436316.9,28095617.88,715367319.7,239429003.5,1046262178,42827809.78,24072438.74,59888527.38,6388664.287,202480191.8,1128547143,6032640.362,585568319.4,894726057.8,477966031.4,1209393010,366932018.2,792399855.2,313782035.5,792971040.1
Com_661_pos,1056896981,424764907.8,561485497.9,589518396.1,227762111.7,534056052.4,423783345.7,813560637.8,419311545.1,398737739.9,159503633.2,577282523.8,383856916.5,360703094.3,709673340.3,515058328.7,322727207.5,331096597.9,243288632.9,246684689.2,364818755.1,303366050.5,621505550.8,443481013.4,499269759.3,163840017.5,455300081.5,671383127.7,387574101.1,368226254.9,797034331.3,272549820.3
Com_687_pos,672134380.4,544182303.8,507583380.5,42372196.55,428651755.5,1039083113,2612905862,883417428.1,303356632.8,385554788.5,454547407.8,1003623781,362504078.6,456080590,119923743.5,269885006.5,495889487.3,1028888098,992666564.8,413246169.2,710013920.7,688190562.6,714154095.9,1142415878,615838889.5,411511172.3,635269428.1,1205549197,601284280.8,971547241.2,1130300898,435108542.9
Com_717_pos,191521363.3,111444426.3,139272135.9,132969165.2,81580340.47,342021081.5,31453946.42,176684967.5,56058764.27,65116835.56,40207335.5,77980499.17,112158482,88600303.51,46425607.79,37337651.53,162487396,107427427.4,191250315,240643377.7,143140817.7,157046617.7,106401332.8,188343711.7,298289481,492061007.6,452037702.7,840357656,235474749.2,89052838.75,190056732.4,104189187.9
Com_727_pos,49992686.43,147929613.2,47091232.13,28333299.3,23073519.92,28777087.12,40308601.12,86851982.84,503588630.6,887120003.4,262924657.7,68654015.03,6989067.44,67328554.62,709811090.6,82192527.71,28110103.45,23111687.72,33382010.96,25462573.45,18188601.73,81784489.83,513665653.9,39616935.26,422749291.5,360867732.7,1356361327,873437933.5,1415380226,579737465.9,369737149,734553776.4
Com_754_pos,9721556.749,9273782.278,24441123.32,11596156.87,11309455.31,11485743.82,139459232.2,8353819.125,633165101.2,28702910.26,43180509,201640826.3,198798763.3,11502164.2,662220645.2,51675373.85,22571145.3,32786319.9,19766824.69,48761393.89,22650894.06,19657103.19,387878286,22124854.64,23823015.59,42484070.44,14570323.33,114812615.9,18000686.72,23219267.3,145207593.7,32348044.48
Com_785_pos,18959793.87,34136480.09,41254843.09,14899855.13,8213388.3,32010009.24,29251576.58,19490210.08,9569741.156,11284769.6,10255734.32,13718941.24,11902068.6,9000306.675,7740674.552,34556573.38,225402728.3,232747762.4,336610186.9,401392969.4,131771474.6,113461880.5,155034028.8,301625604.7,292468243.1,149308041.4,131585726.7,225001894.6,117561276.5,9959460.068,1029052186,399224170.9
Com_788_pos,8940485.93,6823923.272,5534470.957,8602357.86,13482933.47,9656816.267,11351472.21,17079958.89,644484157.1,355027532.6,13289214.67,10982440.76,17792976.97,12516722.26,382906723.4,71014737.67,5837660.414,4486173.209,6576685.875,5879274.022,5373467.743,5248595.058,2548947.905,4616858.574,2051449.251,1479272.022,1349900.879,1926897.053,1533521.205,1083305.744,3369839.73,1906724.474
Com_792_pos,407021587.1,665654630.1,578812155.6,354403795.7,452298197.2,623092355.4,76088368.36,472716233.7,131489739.4,445417833,145929334.2,280130619.8,678905622,317968848.4,183619725.5,548347106.4,417522951,148891909.5,265429445,165777194,173216677.6,158885220.5,134584950,140152683.2,187348045.8,78684950.48,125607382.4,46167506.13,106463822.9,112630511.5,107327814.5,144135107.4
Com_819_pos,48399721.05,14406381.78,15934923.86,5854061.153,7527248.977,13941836.78,2341708529,10325737.47,55851222.02,12077849.1,8888280.084,8072719.804,24337260.27,7074212.833,50484871.64,12130381.35,22323132.69,39391899.57,20613776.33,26438759.6,22836632.48,28404877.84,10534929.71,14183307.02,21824710.03,17023118.27,15166271.17,14762541.6,11622842.24,16030794.53,10251739.08,10301454.16
Com_840_pos,109789184.8,187954813.2,240714375.9,50350372.72,69110369.91,183084408.2,377700710.6,159922878.7,121844167.2,74172804.86,64064876.82,55221026.37,19106482.8,60711688.07,137526264.9,189665510.2,219402400.2,295489149.7,364266495.4,253914879.5,511435150.1,236694060.1,1064449543,316731824.8,309835423.5,313834486.9,239814791.7,101698542.6,163121444.3,226099598.5,204885473.3,193719445.8
Com_859_pos,103240286.7,215500686.2,259442615.9,105537868.8,182818955.5,175613053.1,438639158.1,137040942.8,121307709.6,166320471.6,122696751.8,144503919.5,107771367.3,154379035.6,90122448.12,440138901,282187459.2,544780568.6,359565810.6,380934337.7,324192531.5,472089665.6,179947037.2,243105736,424084365.7,870745286.8,267908651.9,209771994,281678015.5,1840232804,158224797.9,238753558.7
Com_894_pos,4495598.339,4033011.818,3454029.808,4046022.457,2838103.712,4976548.173,10614431.69,3702865.853,42203738.84,25967477.37,3433175.996,4673667.637,4404757.541,9114167.326,549824620.9,12872756.87,4459184.841,5340641.97,4930320.255,5257188.801,4234211.472,4622130.647,4236855.624,3934249.86,3402066.035,2042495.276,4465681.058,5573822.076,1979402.117,2687876.296,3246627.99,2331548.658
Com_898_pos,19831046.64,142848028.8,319918530.6,17952778.69,21154328.39,20031322.1,19999175.89,44108434.87,564239494.1,615549972.4,207817261.2,86777881.58,38955610.12,29756226.15,453885807.2,113010350.2,117482119.8,45500441,27438520.51,31139146.57,18906357.91,306664677.1,513457358.3,8407741.93,661823234,604251254.7,1294857565,508317820.4,1096035723,323405498.7,363695693.2,456805643.2
Com_900_pos,117005579.8,119180142.4,85339017.71,138271801.1,73406802.38,208436064.6,252819353.6,172662757.2,305937337.8,209845243.1,244654366.4,178301824.4,151742503.7,96926234.1,547631605.7,207629712,86562214.4,87628258.31,90691159.24,63833194.4,114593450,76911803.02,91578218.52,122128599.9,98312385.12,57554397.07,108787330.1,254641379.4,54958889.79,95506941.9,116719347.5,74896171.04
Com_914_pos,864873.3504,2168399.274,2636553.326,611411.3902,898698.1006,1379881.474,2565355.989,2596721.957,5321049.667,9477860.638,1654421.151,1055263.149,816648.3226,749239.8959,3262467.74,2223973.019,13754141.3,2889180.842,3630783.549,3588718.586,2109180.727,142275727.3,967619296.9,1533729.028,11300127.11,98332944.08,65628534.44,5475585.804,49373755.38,5233120.042,76142137.98,12717183.69
Com_932_pos,713539707.5,63965947.84,326396889.6,147821146.7,779206262.6,112013751.1,636783588.8,144393549.2,586563864.5,538116732.7,108517255.2,144273230.8,159315916.7,548484182.5,294710008.7,1053920297,33185695.58,13412718.78,14042950.08,14643963.81,36781633.05,13980777.29,2452199.245,18787310.27,6771673.294,11698818.57,13633204.62,18089198.14,2029849.582,15003116.75,3385850.929,13476231.24
